"Key","Series","Value"
"2020-07-02","XA.WUH.03.04.0404.01.002",0
"2020-07-03","XA.WUH.03.04.0404.01.002",0
"2020-07-04","XA.WUH.03.04.0404.01.002",0
"2020-07-05","XA.WUH.03.04.0404.01.002",0
"2020-07-06","XA.WUH.03.04.0404.01.002",0
"2020-07-07","XA.WUH.03.04.0404.01.002",0
"2020-07-08","XA.WUH.03.04.0404.01.002",0
"2020-07-09","XA.WUH.03.04.0404.01.002",0
"2020-07-10","XA.WUH.03.04.0404.01.002",0
"2020-07-11","XA.WUH.03.04.0404.01.002",0
"2020-07-12","XA.WUH.03.04.0404.01.002",0
"2020-07-13","XA.WUH.03.04.0404.01.002",0
"2020-07-14","XA.WUH.03.04.0404.01.002",0
"2020-07-15","XA.WUH.03.04.0404.01.002",0
"2020-07-16","XA.WUH.03.04.0404.01.002",0
"2020-07-17","XA.WUH.03.04.0404.01.002",0
"2020-07-18","XA.WUH.03.04.0404.01.002",0
"2020-07-19","XA.WUH.03.04.0404.01.002",0
"2020-07-20","XA.WUH.03.04.0404.01.002",0
"2020-07-21","XA.WUH.03.04.0404.01.002",0
"2020-07-22","XA.WUH.03.04.0404.01.002",0
"2020-07-23","XA.WUH.03.04.0404.01.002",0
"2020-07-24","XA.WUH.03.04.0404.01.002",0
"2020-07-25","XA.WUH.03.04.0404.01.002",0
"2020-07-26","XA.WUH.03.04.0404.01.002",0
"2020-07-27","XA.WUH.03.04.0404.01.002",0
"2020-07-28","XA.WUH.03.04.0404.01.002",0
"2020-07-29","XA.WUH.03.04.0404.01.002",0
"2020-07-30","XA.WUH.03.04.0404.01.002",0
"2020-07-31","XA.WUH.03.04.0404.01.002",0
"2020-08-01","XA.WUH.03.04.0404.01.002",0
"2020-08-02","XA.WUH.03.04.0404.01.002",0
